work_id,representation_id,selection_kind,selection_key,unit_count,source_metadata_path,source_metadata_sha256,source_title,version_title,source_url,raw_license,attribution_required,credit_state,credit_line,credit_authority_version_document_id,credit_authority_document_oid,exact_license_url,exact_license_version,license_url_evidence_state,attribution_bundle_state,deployment_missing_evidence_axes_json,distribution_posture,parent_mapping_version_title,parent_mapping_version_source,parent_mapping_raw_license,parent_child_selection_relation
tanakh/genesis,REP-D21FA9954FC0B2F0B816DF11,SEALED_SEFARIA_VERSION,sefaria:2,40,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-genesis-wikisource-plus-raw-html-tag-boundary-accepted-3853-v1/pass/tanakh-genesis-ef78abedb6.json,b940acc49cb79edbdfddd01f6f794932a3e6f6f22e997b2d83f5a8b65d03ec0c,Genesis,Tanach with Nikkud,http://www.tanach.us/Tanach.xml,Public Domain,FALSE,PUBLIC_DOMAIN_NO_ATTRIBUTION_REQUIRED,,ESC006-V-DFAB5EB5B07E8FD868FDC023,5497c1cefbfba238003c54f9,,,NOT_REQUIRED_FOR_PROVIDER_ASSERTED_PUBLIC_DOMAIN_POSTURE,PASS_PROVIDER_ASSERTED_OPEN_POSTURE__EXACT_LICENSE_LABEL_TITLE_VERSION_AND_PROVENANCE_PRESERVED,[],NOT_REQUIRED_PUBLIC_DOMAIN_PROVENANCE,Tanach with Nikkud,http://www.tanach.us/Tanach.xml,Public Domain,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/genesis,REP-D21FA9954FC0B2F0B816DF11,SEALED_SEFARIA_VERSION,sefaria:5,148,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-genesis-wikisource-plus-raw-html-tag-boundary-accepted-3853-v1/pass/tanakh-genesis-ef78abedb6.json,b940acc49cb79edbdfddd01f6f794932a3e6f6f22e997b2d83f5a8b65d03ec0c,Genesis,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,TRUE,SEALED_READER_CREDIT_LINE,Provider metadata: Sefaria | Version witness: ESC006-V-E39D6B6F8828F95830E9B25B | Document OID: 5ffdafc1ad309a06c4bea14a | Title: Genesis | Version: Miqra according to the Masorah | Source: https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94 | License: CC-BY-SA,ESC006-V-E39D6B6F8828F95830E9B25B,5ffdafc1ad309a06c4bea14a,,,HOLD_NO_EXACT_LITERAL_CREATIVE_COMMONS_DEED_URL_OR_VERSION_IN_VERSION_METADATA,HOLD_CC_DEPLOYMENT_BUNDLE_INCOMPLETE__MISSING_EXACT_COMPATIBLE_CC_DEED_URL_AND_VERSION__NO_FIELDS_INFERRED,"[""EXACT_COMPATIBLE_CC_DEED_URL_AND_VERSION""]",HOLD_LICENSE_OR_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/genesis,REP-D21FA9954FC0B2F0B816DF11,SEALED_SEFARIA_VERSION,sefaria:8,1,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-genesis-wikisource-plus-raw-html-tag-boundary-accepted-3853-v1/pass/tanakh-genesis-ef78abedb6.json,b940acc49cb79edbdfddd01f6f794932a3e6f6f22e997b2d83f5a8b65d03ec0c,Genesis,"Miqra Mevoar, trans. and edited by David Kokhav, Jerusalem 2020",https://he.wikisource.org/wiki/%D7%9E%D7%A7%D7%A8%D7%90_%D7%9E%D7%91%D7%95%D7%90%D7%A8,PD,FALSE,PUBLIC_DOMAIN_NO_ATTRIBUTION_REQUIRED,,ESC006-V-51BD5F7BEF163593D1C06FFD,6514324e58139e9e128c62a6,,,NOT_REQUIRED_FOR_PROVIDER_ASSERTED_PUBLIC_DOMAIN_POSTURE,PASS_PROVIDER_ASSERTED_OPEN_POSTURE__EXACT_LICENSE_LABEL_TITLE_VERSION_AND_PROVENANCE_PRESERVED,[],NOT_REQUIRED_PUBLIC_DOMAIN_PROVENANCE,"Miqra Mevoar, trans. and edited by David Kokhav, Jerusalem 2020",https://he.wikisource.org/wiki/%D7%9E%D7%A7%D7%A8%D7%90_%D7%9E%D7%91%D7%95%D7%90%D7%A8,PD,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/habakkuk,REP-8474928AEF851B600679FA13,SEALED_SEFARIA_VERSION,sefaria:SIMPLE,56,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape/pass/tanakh-habakkuk-5a42caf190.json,cd6561515895139a8fb2bf2414559e0c2db91bd7a8ffb2c1c08e1cb8eebfcbb2,Habakkuk,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,TRUE,SEALED_READER_CREDIT_LINE,Provider metadata: Sefaria | Version witness: ESC006-V-C492123C83A8358788714335 | Document OID: 5ffdafe9ba1cfd48474e8441 | Title: Habakkuk | Version: Miqra according to the Masorah | Source: https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94 | License: CC-BY-SA,ESC006-V-C492123C83A8358788714335,5ffdafe9ba1cfd48474e8441,,,HOLD_NO_EXACT_LITERAL_CREATIVE_COMMONS_DEED_URL_OR_VERSION_IN_VERSION_METADATA,HOLD_CC_DEPLOYMENT_BUNDLE_INCOMPLETE__MISSING_EXACT_COMPATIBLE_CC_DEED_URL_AND_VERSION__NO_FIELDS_INFERRED,"[""EXACT_COMPATIBLE_CC_DEED_URL_AND_VERSION""]",HOLD_LICENSE_OR_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/haggai,REP-916CFE40D1EBC5E679AE6DD5,SEALED_SEFARIA_VERSION,sefaria:SIMPLE,38,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape/pass/tanakh-haggai-8a9155010d.json,1432e6e17a0ad560c7cb9537da3b7fa5f8c0007e7843446acea1d4a59c526575,Haggai,Tanach with Ta'amei Hamikra,http://www.tanach.us/Tanach.xml,Public Domain,FALSE,PUBLIC_DOMAIN_NO_ATTRIBUTION_REQUIRED,,ESC006-V-EF266E480115415FC2ADDD30,5497bfc0fbfba238003bd384,,,NOT_REQUIRED_FOR_PROVIDER_ASSERTED_PUBLIC_DOMAIN_POSTURE,PASS_PROVIDER_ASSERTED_OPEN_POSTURE__EXACT_LICENSE_LABEL_TITLE_VERSION_AND_PROVENANCE_PRESERVED,[],NOT_REQUIRED_PUBLIC_DOMAIN_PROVENANCE,Tanach with Ta'amei Hamikra,http://www.tanach.us/Tanach.xml,Public Domain,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/hosea,REP-1EB20562D521F4DAB8040BFA,SEALED_SEFARIA_VERSION,sefaria:14,2,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-full-cc-by-nc-all-remaining-accepted-3819-v1/pass/tanakh-hosea-8b95661ab5.json,a8be8358f7a711f0b58abf978f7c12c050770e1dc82c99aabe6ea6bef3ab1108,Hosea,Tanach with Ta'amei Hamikra,http://www.tanach.us/Tanach.xml,Public Domain,FALSE,PUBLIC_DOMAIN_NO_ATTRIBUTION_REQUIRED,,ESC006-V-CD765B2FA9EC2718CD59B1FA,5497bfaafbfba238003bd130,,,NOT_REQUIRED_FOR_PROVIDER_ASSERTED_PUBLIC_DOMAIN_POSTURE,PASS_PROVIDER_ASSERTED_OPEN_POSTURE__EXACT_LICENSE_LABEL_TITLE_VERSION_AND_PROVENANCE_PRESERVED,[],NOT_REQUIRED_PUBLIC_DOMAIN_PROVENANCE,Tanach with Ta'amei Hamikra,http://www.tanach.us/Tanach.xml,Public Domain,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/hosea,REP-1EB20562D521F4DAB8040BFA,SEALED_SEFARIA_VERSION,sefaria:147,188,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-full-cc-by-nc-all-remaining-accepted-3819-v1/pass/tanakh-hosea-8b95661ab5.json,a8be8358f7a711f0b58abf978f7c12c050770e1dc82c99aabe6ea6bef3ab1108,Hosea,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,TRUE,SEALED_READER_CREDIT_LINE,Provider metadata: Sefaria | Version witness: ESC006-V-FAB2597168296F85BA16BC69 | Document OID: 5ffdb0669153e8430bcde0f7 | Title: Hosea | Version: Miqra according to the Masorah | Source: https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94 | License: CC-BY-SA,ESC006-V-FAB2597168296F85BA16BC69,5ffdb0669153e8430bcde0f7,,,HOLD_NO_EXACT_LITERAL_CREATIVE_COMMONS_DEED_URL_OR_VERSION_IN_VERSION_METADATA,HOLD_CC_DEPLOYMENT_BUNDLE_INCOMPLETE__MISSING_EXACT_COMPATIBLE_CC_DEED_URL_AND_VERSION__NO_FIELDS_INFERRED,"[""EXACT_COMPATIBLE_CC_DEED_URL_AND_VERSION""]",HOLD_LICENSE_OR_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/hosea,REP-1EB20562D521F4DAB8040BFA,SEALED_SEFARIA_VERSION,sefaria:39,1,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-full-cc-by-nc-all-remaining-accepted-3819-v1/pass/tanakh-hosea-8b95661ab5.json,a8be8358f7a711f0b58abf978f7c12c050770e1dc82c99aabe6ea6bef3ab1108,Hosea,Tanach with Text Only,http://www.tanach.us/Tanach.xml,Public Domain,FALSE,PUBLIC_DOMAIN_NO_ATTRIBUTION_REQUIRED,,ESC006-V-0373547013246DCC6F12DD99,5497c10bfbfba238003c2c0e,,,NOT_REQUIRED_FOR_PROVIDER_ASSERTED_PUBLIC_DOMAIN_POSTURE,PASS_PROVIDER_ASSERTED_OPEN_POSTURE__EXACT_LICENSE_LABEL_TITLE_VERSION_AND_PROVENANCE_PRESERVED,[],NOT_REQUIRED_PUBLIC_DOMAIN_PROVENANCE,Tanach with Text Only,http://www.tanach.us/Tanach.xml,Public Domain,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/hosea,REP-1EB20562D521F4DAB8040BFA,SEALED_SEFARIA_VERSION,sefaria:64,6,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-full-cc-by-nc-all-remaining-accepted-3819-v1/pass/tanakh-hosea-8b95661ab5.json,a8be8358f7a711f0b58abf978f7c12c050770e1dc82c99aabe6ea6bef3ab1108,Hosea,Tanach with Nikkud,http://www.tanach.us/Tanach.xml,Public Domain,FALSE,PUBLIC_DOMAIN_NO_ATTRIBUTION_REQUIRED,,ESC006-V-3043CAE0B52515BE90835F4F,5497c2aefbfba238003c86eb,,,NOT_REQUIRED_FOR_PROVIDER_ASSERTED_PUBLIC_DOMAIN_POSTURE,PASS_PROVIDER_ASSERTED_OPEN_POSTURE__EXACT_LICENSE_LABEL_TITLE_VERSION_AND_PROVENANCE_PRESERVED,[],NOT_REQUIRED_PUBLIC_DOMAIN_PROVENANCE,Tanach with Nikkud,http://www.tanach.us/Tanach.xml,Public Domain,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/i-chronicles,REP-471D0C95359345C56F269B9D,EXTERNAL_EXACT_UNIT,external:rebuild-c0-w/source-cache/active-token-streams/sefaria-api-exact-units-i-samuel-capacity-donor-i-chronicles-current-api-accepted-3841-v1/pass/i-chronicles-11-35-039348365c.json,1,rebuild-c0-w/source-cache/active-token-streams/sefaria-api-exact-units-i-samuel-capacity-donor-i-chronicles-current-api-accepted-3841-v1/pass/i-chronicles-11-35-039348365c.json,cf5e6fa4a259410554d5c0199d40b2bb6126007489c1fd69aa11cd54016e99db,I Chronicles 11:35,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,TRUE,EXACT_EXTERNAL_SELECTION_PROVENANCE_LINE,Source selection: I Chronicles 11:35 | Version: Miqra according to the Masorah | URL: https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94 | License: CC-BY-SA,,,,,HOLD_NO_EXACT_LICENSE_URL_IN_EXTERNAL_SELECTION,HOLD_EXTERNAL_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,"[""EXACT_LICENSE_URL""]",HOLD_LICENSE_OR_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/i-chronicles,REP-471D0C95359345C56F269B9D,EXTERNAL_EXACT_UNIT,external:rebuild-c0-w/source-cache/active-token-streams/wikisource-rendered-exact-block-units-full-cc-by-nc-wikisource-tanakh-i-chronicles-accepted-3824-v1/pass/i-chronicles-1-1-4d2526b2b0.json,1,rebuild-c0-w/source-cache/active-token-streams/wikisource-rendered-exact-block-units-full-cc-by-nc-wikisource-tanakh-i-chronicles-accepted-3824-v1/pass/i-chronicles-1-1-4d2526b2b0.json,f2a7a748ab623dd80638a650ceb7016e15d5ce1700ae2a780bcf6fdfbcbb86f7,i chronicles 1:1,Hebrew Wikisource Miqra according to the Masorah - accented edition,https://he.wikisource.org/w/index.php?title=%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94%3A%D7%93%D7%91%D7%A8%D7%99+%D7%94%D7%99%D7%9E%D7%99%D7%9D+%D7%90+%D7%90+%D7%90&oldid=329873,CC BY-SA 4.0,TRUE,EXACT_EXTERNAL_SELECTION_PROVENANCE_LINE,Source selection: i chronicles 1:1 | Version: Hebrew Wikisource Miqra according to the Masorah - accented edition | URL: https://he.wikisource.org/w/index.php?title=%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94%3A%D7%93%D7%91%D7%A8%D7%99+%D7%94%D7%99%D7%9E%D7%99%D7%9D+%D7%90+%D7%90+%D7%90&oldid=329873 | License: CC BY-SA 4.0,,,https://creativecommons.org/licenses/by-sa/4.0/deed.he,4.0,EXACT_EXTERNAL_RIGHTS_URL,PASS_EXTERNAL_SELECTION_CREDIT_AND_EXACT_RIGHTS_URL,[],READY_EXACT_SELECTION_LICENSE_DEPLOYMENT,Hebrew Wikisource Miqra according to the Masorah - accented edition,https://he.wikisource.org/w/index.php?title=%D7%A7%D7%98%D7%92%D7%95%D7%A8%D7%99%D7%94%3A%D7%93%D7%91%D7%A8%D7%99+%D7%94%D7%99%D7%9E%D7%99%D7%9D+%D7%90+%D7%90+%D7%90&oldid=329873,CC BY-SA 4.0,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/i-chronicles,REP-471D0C95359345C56F269B9D,SEALED_SEFARIA_VERSION,sefaria:0,35,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-i-chronicles-capacity-release-for-i-samuel-accepted-3841-v2/pass/tanakh-i-chronicles-7597e407ae.json,2d3972629a826e5d52d69698cf985d54432cbbdcd35e1d65c4d2b65137a9928a,I Chronicles,Tanach with Ta'amei Hamikra,http://www.tanach.us/Tanach.xml,Public Domain,FALSE,PUBLIC_DOMAIN_NO_ATTRIBUTION_REQUIRED,,ESC006-V-C1B06439E3F6DDD496D0BBBA,5497bfcffbfba238003bd840,,,NOT_REQUIRED_FOR_PROVIDER_ASSERTED_PUBLIC_DOMAIN_POSTURE,PASS_PROVIDER_ASSERTED_OPEN_POSTURE__EXACT_LICENSE_LABEL_TITLE_VERSION_AND_PROVENANCE_PRESERVED,[],NOT_REQUIRED_PUBLIC_DOMAIN_PROVENANCE,Tanach with Ta'amei Hamikra,http://www.tanach.us/Tanach.xml,Public Domain,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/i-chronicles,REP-471D0C95359345C56F269B9D,SEALED_SEFARIA_VERSION,sefaria:1,9,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-i-chronicles-capacity-release-for-i-samuel-accepted-3841-v2/pass/tanakh-i-chronicles-7597e407ae.json,2d3972629a826e5d52d69698cf985d54432cbbdcd35e1d65c4d2b65137a9928a,I Chronicles,Tanach with Text Only,http://www.tanach.us/Tanach.xml,Public Domain,FALSE,PUBLIC_DOMAIN_NO_ATTRIBUTION_REQUIRED,,ESC006-V-3F3A0104ED09846C38029E29,5497c13afbfba238003c331e,,,NOT_REQUIRED_FOR_PROVIDER_ASSERTED_PUBLIC_DOMAIN_POSTURE,PASS_PROVIDER_ASSERTED_OPEN_POSTURE__EXACT_LICENSE_LABEL_TITLE_VERSION_AND_PROVENANCE_PRESERVED,[],NOT_REQUIRED_PUBLIC_DOMAIN_PROVENANCE,Tanach with Text Only,http://www.tanach.us/Tanach.xml,Public Domain,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/i-chronicles,REP-471D0C95359345C56F269B9D,SEALED_SEFARIA_VERSION,sefaria:2,12,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-i-chronicles-capacity-release-for-i-samuel-accepted-3841-v2/pass/tanakh-i-chronicles-7597e407ae.json,2d3972629a826e5d52d69698cf985d54432cbbdcd35e1d65c4d2b65137a9928a,I Chronicles,Tanach with Nikkud,http://www.tanach.us/Tanach.xml,Public Domain,FALSE,PUBLIC_DOMAIN_NO_ATTRIBUTION_REQUIRED,,ESC006-V-48B8A5D4BD5D25F3E9F5B347,5497c2d8fbfba238003c8dfb,,,NOT_REQUIRED_FOR_PROVIDER_ASSERTED_PUBLIC_DOMAIN_POSTURE,PASS_PROVIDER_ASSERTED_OPEN_POSTURE__EXACT_LICENSE_LABEL_TITLE_VERSION_AND_PROVENANCE_PRESERVED,[],NOT_REQUIRED_PUBLIC_DOMAIN_PROVENANCE,Tanach with Nikkud,http://www.tanach.us/Tanach.xml,Public Domain,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/i-chronicles,REP-471D0C95359345C56F269B9D,SEALED_SEFARIA_VERSION,sefaria:4,885,rebuild-c0-w/source-cache/active-token-streams/sefaria-bson-surface-aware-unit-shape-i-chronicles-capacity-release-for-i-samuel-accepted-3841-v2/pass/tanakh-i-chronicles-7597e407ae.json,2d3972629a826e5d52d69698cf985d54432cbbdcd35e1d65c4d2b65137a9928a,I Chronicles,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,TRUE,SEALED_READER_CREDIT_LINE,Provider metadata: Sefaria | Version witness: ESC006-V-6B5FF6A15BB3AEC1B084F55D | Document OID: 5ffd7e09b1fc04fbc81d1444 | Title: I Chronicles | Version: Miqra according to the Masorah | Source: https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94 | License: CC-BY-SA,ESC006-V-6B5FF6A15BB3AEC1B084F55D,5ffd7e09b1fc04fbc81d1444,,,HOLD_NO_EXACT_LITERAL_CREATIVE_COMMONS_DEED_URL_OR_VERSION_IN_VERSION_METADATA,HOLD_CC_DEPLOYMENT_BUNDLE_INCOMPLETE__MISSING_EXACT_COMPATIBLE_CC_DEED_URL_AND_VERSION__NO_FIELDS_INFERRED,"[""EXACT_COMPATIBLE_CC_DEED_URL_AND_VERSION""]",HOLD_LICENSE_OR_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/i-kings,REP-4F789F780549A014C8EB67A2,EXTERNAL_EXACT_UNIT,external:rebuild-c0-w/source-cache/active-token-streams/sefaria-api-exact-units-i-kings-raw-html-tag-boundary-accepted-3840-v1/pass/i-kings-1-19-eb5c725695.json,1,rebuild-c0-w/source-cache/active-token-streams/sefaria-api-exact-units-i-kings-raw-html-tag-boundary-accepted-3840-v1/pass/i-kings-1-19-eb5c725695.json,c2abd5d455a7623abd6e3c3dbdd114e745cc7cdb3f28a7b57108661e9ef17e51,I Kings 1:19,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,TRUE,EXACT_EXTERNAL_SELECTION_PROVENANCE_LINE,Source selection: I Kings 1:19 | Version: Miqra according to the Masorah | URL: https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94 | License: CC-BY-SA,,,,,HOLD_NO_EXACT_LICENSE_URL_IN_EXTERNAL_SELECTION,HOLD_EXTERNAL_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,"[""EXACT_LICENSE_URL""]",HOLD_LICENSE_OR_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
tanakh/i-kings,REP-4F789F780549A014C8EB67A2,EXTERNAL_EXACT_UNIT,external:rebuild-c0-w/source-cache/active-token-streams/sefaria-api-exact-units-micro-one-overflow-donor-wave2-i-kings-accepted-3946-v1/pass/i-kings-4-6-181e88d098.json,1,rebuild-c0-w/source-cache/active-token-streams/sefaria-api-exact-units-micro-one-overflow-donor-wave2-i-kings-accepted-3946-v1/pass/i-kings-4-6-181e88d098.json,d5314f2a0925ed8db6570ee4ed6d6ccfe3726fb461dfafe9e1d22365527609ba,I Kings 4:6,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,TRUE,EXACT_EXTERNAL_SELECTION_PROVENANCE_LINE,Source selection: I Kings 4:6 | Version: Miqra according to the Masorah | URL: https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94 | License: CC-BY-SA,,,,,HOLD_NO_EXACT_LICENSE_URL_IN_EXTERNAL_SELECTION,HOLD_EXTERNAL_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,"[""EXACT_LICENSE_URL""]",HOLD_LICENSE_OR_ATTRIBUTION_DEPLOYMENT_EVIDENCE_INCOMPLETE,Miqra according to the Masorah,https://he.wikisource.org/wiki/%D7%9E%D7%A9%D7%AA%D7%9E%D7%A9:Dovi/%D7%9E%D7%A7%D7%A8%D7%90_%D7%A2%D7%9C_%D7%A4%D7%99_%D7%94%D7%9E%D7%A1%D7%95%D7%A8%D7%94,CC-BY-SA,EXACT_PARENT_MAPPING_EQUALS_SELECTED_CONSTITUENT
