scope,work_key,common_name_display,hebrew_name,attestation_kind,witness_ref,witness_sha256,category_path
"CENSUS","pby/bialik/לבדי-2103","m2103","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-2103-2595c4288a.json","4ebba4b8edb2f2218618015c2546870b6ba6e588f50cf6160829eaa7dbd3dfdb",""
"CENSUS","pby/bialik/לבנות-שפיה-3298","m3298","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-3298-df38cd52ba.json","5ccae3152c40e7e404818a398404701d3c8fa7d98b746bd4e265b92075e23853",""
"CENSUS","pby/bialik/להצגת-כתר-דוד-3607","m3607","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-3607-812f43666c.json","ae4e9ed4ea4c21c18cd25d2e110bcd535c854d47768a8ff066970f5b6a861496",""
"CENSUS","pby/bialik/לזכרו-של-ש-בן-ציון-4644","m4644","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-4644-c81e699ed8.json","f53d486426a44e82085950b34742a33d85f71b78679e5318886a57f71b54072a",""
"CENSUS","pby/bialik/ליסוד-אגודת-שוחרי-האוניברסיטה-העברית-6307","m6307","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-6307-a07e9dce99.json","67454db116a6ff3460521f33c4aa384698e44ca917211bf9fdb884cc8fa3ecb9",""
"CENSUS","pby/bialik/לכבוד-החנכה-3177","m3177","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-3177-1f0be32f6f.json","0b3aa5f3079b04502d109888ad5b761cd13a603010cb715c84345c214092bb9e",""
"CENSUS","pby/bialik/לכי-דודה-5656","m5656","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-5656-5fc642f148.json","f3851faf3aabde67e54c9f997cc8b5f0f5dc37c8139f7ca3cd52563b01947a5e",""
"CENSUS","pby/bialik/לכנוסה-של-האגדה-1544","m1544","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-1544-d8dfc5ebd4.json","c685e333df07c07a28577434569ddfd30c6bee054fda14f2e0eb547d35536653",""
"CENSUS","pby/bialik/למי-אבן-טובה-5017","m5017","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-5017-2cc7de8c91.json","2c52dd491c7d31d547a88a050fc1e157109afd3c7ed79fe9d2f5a5549ffcd55a",""
"CENSUS","pby/bialik/למי-אוצרות-קרח-1156","m1156","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-1156-75e3c2d826.json","2e2173a682d390010668ce19b4a5f2b7ce5f176dafdee20af14599f31ca5bce3",""
"CENSUS","pby/bialik/לממשלת-המרש-3556","m3556","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-3556-1aaaa266bc.json","b1e5b7d532f487887f0faf46d54f738a3ac8409acc26b411cfda6c6564ab9db4",""
"CENSUS","pby/bialik/למתנדבים-בעם-3731","m3731","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-3731-7f9db5a5b5.json","b6fea19a7f346ca54dadf21e66b5fad338a8a815e04d2521d98c32c2cc49eb90",""
"CENSUS","pby/bialik/לפני-ארון-הספרים-4712","m4712","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-4712-7019ccf053.json","d6b83a0efa2ef9f731c6f885e5231f3f472184cfc1da73d23c5411fb98fa9816",""
"CENSUS","pby/bialik/לפתיחת-האוניברסיטה-בירושלים-5985","m5985","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-5985-c296eb94b9.json","eeae0eb59d5c9d595a57ca6c7d0a8a499825626d19038b95d5832b92e9dd94e3",""
"CENSUS","pby/bialik/לפתיחת-האוניברסיטה-העברית-1545","m1545","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-1545-b086d3b275.json","87ad3025eff03be27089d28cf1d9842816eccf4529cece3121131036915e6a21",""
"CENSUS","pby/bialik/לפתיחת-השעורים-האוניברסיטאים-בת-א-1661","m1661","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-1661-4d2669776e.json","5c8ee8dbace056df5fda00a88c7b5b40156cf1c65a985a42a528d30b52d7e74e",""
"CENSUS","pby/bialik/לתולדות-השירה-העברית-החדשה-4318","m4318","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-4318-968e7d8c4f.json","6013787b586e5fd99ed4a549d1c5a64d6dc846f039fcf1beebfb4127ea8df2a6",""
"CENSUS","pby/bialik/מאחורי-הגדר-5279","m5279","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-5279-92fe390ab1.json","e8c5dfc0edd5b8738882263440f2d9aa324a42a9ae267acb6697b4fad8cca751",""
"CENSUS","pby/bialik/מאחורי-השער-6313","m6313","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-6313-e6da32d311.json","ba275d6ec7db42923db001ed3e9c2c03102c3416df747b8427b2f3b335c7fb94",""
"CENSUS","pby/bialik/מגילת-האש-2475","m2475","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-2475-e89d0cc1c9.json","9bb664bb0dad5ad9f138a7845a48859a8e4425445ec672e74de529c45e8a35eb",""
"CENSUS","pby/bialik/מגלת-ערפה-תוספת-למגלת-רות-2290","m2290","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-2290-7f808b5597.json","0c42a97d0fbc10710b6fd10beb90a01d61f9db2472305ee6048951e65f01dbec",""
"CENSUS","pby/bialik/מה-רב-אוי-מה-רב-2138","m2138","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-2138-f6c5a1e420.json","8e9fd2a5f37bd7d85932eba704c82a9ca87278ef612dd46c8890ffca06b51d7c",""
"CENSUS","pby/bialik/מושי-ותדי-וצעצועיהם-4448","m4448","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-4448-fba66ab2dc.json","969cdc51b867c1cfeb47e536923845f6e0f19b5ed96dd4b875ba03da1a4e6d0d",""
"CENSUS","pby/bialik/מות-דוד-4953","m4953","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-4953-6fae22528a.json","2ed2deb81a56e639a8a3f0ec9b81fa65c3f49ff5f597c5dcc500d10dfb1040b0",""
"CENSUS","pby/bialik/מזחלת-5791","m5791","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-5791-b6543afcce.json","ffc46425fdc76891bbb2531c88d6d1f43b2cf4799f01d44e1bc11fd4508d4c5c",""
"CENSUS","pby/bialik/מחוץ-לעיר-5021","m5021","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-5021-1f25db2a6c.json","a14c80f4250346f57b9c93b42ad0930081f72d2b0b49e01e98ee02693bdba7ed",""
"CENSUS","pby/bialik/מי-אני-ומה-אני-2665","m2665","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-2665-66c3736119.json","1d1a59b83a89762cfc50cfc755b78f02dee8fc57547e9797b849c2d2aa75c88e",""
"CENSUS","pby/bialik/מי-הגנב-5277","m5277","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-5277-126ef382be.json","de6f65f952b9bdf2e83b8caffad9debe09525a3c367411f2f6e7f81dcb2dbd72",""
"CENSUS","pby/bialik/מי-יודע-עיר-לישטינא-921","m921","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-921-740d77be86.json","fe3233475b26d7231bf918423eae1055ee0deefd8725d94958a7a424f15b4f5d",""
"CENSUS","pby/bialik/מיכה-אמן-יד-3490","m3490","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-3490-4cdddad5a6.json","a77f107240ac565370bdf7b75c642b9685dcc2ef9f1eb0233e7595cc33835669",""
"CENSUS","pby/bialik/מכתב-לעורך-הדור-4519","m4519","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-4519-06dfe37994.json","49527d3a68d3d78abcbcee12d7de9780fe9214be7f5b5027d0c190b899751e58",""
"CENSUS","pby/bialik/מכתב-קטן-לי-כתבה-6240","m6240","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-6240-a9156082ba.json","14794ea92cfb39c3bf1c081ba89388fd6668e25599b44fd61a883a4d318815a5",""
"CENSUS","pby/bialik/מנדלי-ושלושת-הכרכים-4571","m4571","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-4571-93d438a285.json","b9821259f646928b61dfc4cf8a4917f9598f593bd73f63efd956a6688457b8a1",""
"CENSUS","pby/bialik/מנהג-חדש-6115","m6115","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-6115-5804aa0ba3.json","78877166a6b1284a3c5e359684f32a0d35f51cea9aadc181298f272104ce8180",""
"CENSUS","pby/bialik/מספורי-האגדה-5015","m5015","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-5015-7d5ef615f8.json","57cbeb0ec64e075c2646dc40340ad34b35d88bc2c5603bad6bf26d216465017a",""
"CENSUS","pby/bialik/מקהלת-נוגנים-3870","m3870","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-3870-0477d4c65c.json","61e72975e12fc322e3bfabcdd4f3cbeee807c3f7330a0978438449b7c3fa497c",""
"CENSUS","pby/bialik/מקראי-ציון-54","m54","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-54-8d1c8eaeea.json","9ee624adee0af839bd17de2bac0e247bd88011132b7c9a5c84d4fa46f2f4f31b",""
"CENSUS","pby/bialik/מרכוף-1232","m1232","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-1232-1467fc61e3.json","30fe28d9a0528f1a6fd3a5b35cfa47d95f292fcfda9466af4044d65db75871ad",""
"CENSUS","pby/bialik/משוט-במרחקים-21","m21","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-21-1b5c31a3bb.json","ef54f794289e9b6ba93f8aa31277a535c1896ff6b64c7ffe5c2bc652e2295c20",""
"CENSUS","pby/bialik/משירי-החרף-הצור-הוריד-לנו-4323","m4323","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-4323-076a21c680.json","1e9b88a8977f01729d51f1a17209fea72599ff767d846d95c41a70be7682c9d1",""
"CENSUS","pby/bialik/משירי-הקיץ-4052","m4052","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-4052-101052dadd.json","a54ffdf8c641ee887c1ff50d4dc1104edabdc8b7309b4bc27a0129f73da66244",""
"CENSUS","pby/bialik/משיריעם-6055","m6055","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-6055-c67673aca4.json","1f79c150519ba45694ad0701beac995c7612a158335a826e773252bbd302a977",""
"CENSUS","pby/bialik/משמרים-לבקר-2918","m2918","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-2918-cd4b1c5ddb.json","6b83e0399f13b3f06a1975b46a111377becb8b66837da7ff05d06653bce26d96",""
"CENSUS","pby/bialik/משנה-לעם-185","m185","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-185-3f02e88a8b.json","52ef9d7a2fcf96b56b7c62197c8182fb3e271296e8e292e8a4f8645565219a9c",""
"CENSUS","pby/bialik/משפט-הביצה-5457","m5457","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-5457-af0a38ee4f.json","948bfc8a6f04bf2258fe565d982703c953443eb6147241be6445ddcc9a326068",""
"CENSUS","pby/bialik/משפט-הירשה-4850","m4850","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-4850-931ff7c2a7.json","b1f2379db90520cae1532025d18252471f5276f83f1ffb00d1c25b296cb208f5",""
"CENSUS","pby/bialik/מתי-מדבר-האחרונים-5717","m5717","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-5717-a8024d4fe3.json","d04f9df3c18ae5957ac15b504a66f0c856ead54af06addeefe36261af01a1c49",""
"CENSUS","pby/bialik/נאום-הפתיחה-3112","m3112","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-3112-a9e7043649.json","805b7440b13407e2ed76f22b1b5a713e20977438bb97baebf9e607f79aae2c37",""
"CENSUS","pby/bialik/נטע-אל-4497","m4497","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-4497-8df30f930a.json","9bc0446cadd2444d78cc4a83d6f1a5f6c6f8eea431eea7eb5c199a092c17d45b",""
"CENSUS","pby/bialik/נטף-נטפה-הדמעה-1158","m1158","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-1158-6ba916e434.json","b27e5f7385247d63bc2ab2e1d68029b321ec7bef7a73a86ad4639e6c70ea6713",""
"CENSUS","pby/bialik/סחרחרת-1781","m1781","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-1781-23dbd3bb94.json","c0a6af56c5dfb7ffe921d943612510b83e3328ea6602b8628c02190bbb6161ab",""
"CENSUS","pby/bialik/סנאי-2411","m2411","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-2411-c2afcb918b.json","1c6549f8a08cc87e3c55feb3391cbcecbc09c5a3e1f47e599002e0fa6a2944e8",""
"CENSUS","pby/bialik/סעדה-5474","m5474","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-5474-7d27f1dca1.json","b6a51721591dcfec260006e88944be0e85c7e95d7d7b84d1d1cef535fe8ff8b1",""
"CENSUS","pby/bialik/ספיח-6377","m6377","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-6377-48a71ab08d.json","752ce480ccb0da080ef3ab44e9689d2c10f142845fcdebf11a6196c3662bcdbf",""
"CENSUS","pby/bialik/ספר-בראשית-6506","m6506","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-6506-66e18c6abc.json","d91d424211c5d0042d70982fdd969fcac7c5dca7335dd2c4754a3e9b02dbd304",""
"CENSUS","pby/bialik/ספרות-ישראלית-בלשון-לועזית-2920","m2920","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-2920-a54aa9a152.json","3b74b282ef70d6b17b95323b46f7ea57b6c030f13fa0dc899aeb522b6d15398d",""
"CENSUS","pby/bialik/עבים-חושרים-4948","m4948","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-4948-5cc9e24074.json","6b1b427cc5b3391b72b72069a85fd0d2b9976f008bbeca699f7c71cc14818137",""
"CENSUS","pby/bialik/עבר-הקיץ-4774","m4774","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-4774-a56dc1deb2.json","d683f584a018285465181d8748bc15d0924c8496e9f5d22236b4b598f27d21ef",""
"CENSUS","pby/bialik/עוד-על-כנוס-הרוח-3998","m3998","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-3998-5620ec1d0a.json","090adebf8210d1142efed014bf9005f0bde23ce3aab5e324ab7e8f452d70a41b",""
"CENSUS","pby/bialik/עומד-ומפשפש-3868","m3868","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-3868-d29e497f2d.json","f99754754c5f2239dd967b487313aee0bba2127805ed21968bd1298e31d0345d",""
"CENSUS","pby/bialik/עיניה-3608","m3608","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-3608-a63c970399.json","d4b84085d5e9f2082ac2b8ebe68cdbc737dc9bd9b1affe9f2d068a8827f742d1",""
"CENSUS","pby/bialik/על-א-מ-ברכיהו-3109","m3109","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-3109-d75b18acc7.json","dcbe232fad2445329259de821a70f1bcbf9d4551a64b289dbc5cdda8c88863e4",""
"CENSUS","pby/bialik/על-אומה-ולשון-1284","m1284","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-1284-48e6144fbb.json","b79b1bfb245ccfcc7b01c37f6c14d8457185df773075398415f23fbab5acec31",""
"CENSUS","pby/bialik/על-אחד-העם-i-5407","m5407","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-i-5407-094327aaa8.json","e9b34c5917032ad46840cf2050aa844cadc53ea9be78dcf25a89fc6a30192598",""
"CENSUS","pby/bialik/על-אחד-העם-ii-4951","m4951","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-ii-4951-9524480beb.json","656d7d63dded9db964a60b38a9e42fe88caae947640343de2075764c6e154e26",""
"CENSUS","pby/bialik/על-אחד-העם-iii-3173","m3173","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-iii-3173-7d47cc0e5c.json","711495852a8850132b08b4c4cb25cb15ccfea5c696c24888a9e31e18727ef114",""
"CENSUS","pby/bialik/על-אחד-העם-iv-2288","m2288","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-iv-2288-2821d19ce8.json","8c13cdd0ac1880fcfdc62ae5f47d37de83d4b76b98244fe69795c85920e33ea7",""
"CENSUS","pby/bialik/על-אחד-העם-v-1903","m1903","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-v-1903-83332cfc25.json","7a19127b15ca61fb3d4ffb39a2c1e50c1fd952817ee37799ea4a60ff22d6ab03",""
"CENSUS","pby/bialik/על-אחד-העם-vi-1780","m1780","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-vi-1780-9db8f8d39f.json","857989bbbf03743d5eabe3f71c3c6fa44b44bfa44242b4cfc1944be73b557e1c",""
"CENSUS","pby/bialik/על-אילת-השחר-24","m24","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-24-fb81760abf.json","ec259b1c2aca5385e5cb6e3cf220767e7af2abd720a70598323e048dfc7d8f83",""
"CENSUS","pby/bialik/על-אמריקה-6568","m6568","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-6568-c1cc74f99d.json","0e2143b27061cb6e45bf6a475d0b10109cb60d8a0532101c4dc46c138d08bf74",""
"CENSUS","pby/bialik/על-אמריקה-ויהודי-אמריקה-4237","m4237","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-4237-d082bdec30.json","84b8e98b5b133b98a7ec0afdaa524c94b10aa108fd8bef1ef01f201efa8ccfca",""
"CENSUS","pby/bialik/על-בית-אחד-העם-3364","m3364","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-3364-35f3b393eb.json","928ab5930320eff90beafb8ece407f1dcd8665d5aa7db374a0850c581976be2e",""
"CENSUS","pby/bialik/על-ד-ר-א-מזיא-5795","m5795","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-5795-b979aab3a3.json","956c6ad27a74309ff8b48e9ba7a56230ffb5511096f4f75086fb2d0f36858b16",""
"CENSUS","pby/bialik/על-ה-שניות-בישראל-780","m780","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-780-fbeee7b0f2.json","18fca903a294399b7856df2f7f965105622476d7fe0b832ae6819e37cf2b1695",""
"CENSUS","pby/bialik/על-האגדה-i-1543","m1543","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-i-1543-58a0f86f91.json","b0628f47c1d681cdc23c347b304e7d05d6f44fc8197b2e115d7b087d86dc4afb",""
"CENSUS","pby/bialik/על-האגדה-ii-3111","m3111","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-ii-3111-3dd4810585.json","0304792036fa24fc54ba2ab931c478ccdf5d5b58f900c594f0969f3ea8d0b0c1",""
"CENSUS","pby/bialik/על-האגדה-iii-3739","m3739","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-iii-3739-0f6d1af963.json","960518f1c0c09a78414f886039e985cb05ad593758d799b3fdf078d66a7c3915",""
"CENSUS","pby/bialik/על-הבימה-3549","m3549","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-3549-61d376125a.json","60c2cf237319a7ca749bd43c5e19f32c4e7706462e82d6c19437969f13f248e1",""
"CENSUS","pby/bialik/על-הבקור-באמריקה-1907","m1907","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-1907-d01de840fd.json","7024c902c250379faf44950ec89781f46251d693857beaa69d99aa1329eba924",""
"CENSUS","pby/bialik/על-החדר-ו-התלמוד-5663","m5663","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-5663-f0be65cac7.json","28bfc3d6935607e575cef8666c10d3c737bba745749a01eea3df5bfaff88f258",""
"CENSUS","pby/bialik/על-היחס-לספרות-העברית-ולספר-העברי-2351","m2351","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-2351-19a4603c0a.json","4b0cbd48c23d39c51f2b39557147d452573f394a62977d88a1c8bda050a7b3b6",""
"CENSUS","pby/bialik/על-הסופרים-שמתו-בשלש-השנים-1914-1917-1602","m1602","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-1914-1917-1602-f180727bf9.json","97ce258b56fa517fb96f18ef952df87cdccce32608a58b119707ad81b5ae391c",""
"CENSUS","pby/bialik/על-הצגות-ה-בימה-2726","m2726","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-2726-ecb49948f9.json","c35a9df63c901957c1754fa118632de0d1c237a34e142f3153abd25e97f02df1",""
"CENSUS","pby/bialik/על-השחיטה-6243","m6243","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-6243-b19add32d0.json","839ba5272b67aa44bf1d63c710c49f61bd810ce97bb3791ec347e1df258be838",""
"CENSUS","pby/bialik/על-השליחות-לאמריקה-5215","m5215","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-5215-db4828f480.json","396fdf40162ca64506e7b5daa45b8393f84d2bfa4bf0e5cb1ca356e19598e40a",""
"CENSUS","pby/bialik/על-התרבות-העברית-5409","m5409","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-5409-bb5473ff4a.json","7838278b7ad4db62e7616337a2866b7d1163bffe2a0dbf771cb263395e00de32",""
"CENSUS","pby/bialik/על-ז-שניאור-ג-שופמן-וי-ד-ברקוביץ-2416","m2416","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-2416-a849b71167.json","10af6210713d755945f52219fbe0837b9dcc5bdd436acb2cf58e35bd891d5d45",""
"CENSUS","pby/bialik/על-חכמת-ישראל-1481","m1481","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-1481-8b59d562ac.json","1e5ae0ee1be4a84f4d5733068a10246b26b59fe4b2cfbb8fde4e9a73d6e920c4",""
"CENSUS","pby/bialik/על-יחיאל-מיכל-פינס-4646","m4646","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-4646-6702e72028.json","49a07f91c50c5df261bbc78b375a0549573e704cbebecef4f3a771c233d96bff",""
"CENSUS","pby/bialik/על-לבבכם-ששמם-6053","m6053","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-6053-ed0d299462.json","fafb27e70ebd7c6fe406104b252234140d2bee52dc2fdf76c60f34738f45c950",""
"CENSUS","pby/bialik/על-מ-י-ברדיצ-בסקי-4772","m4772","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-4772-14b3f2f53a.json","e0cee692f624bc7b9a20af04fc3c52d02fad4c9c8d3589fc808e1655d5719ab1",""
"CENSUS","pby/bialik/על-סף-בית-המדרש-5532","m5532","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-5532-c3d53ca058.json","ddefd1507826054fdbc1162407b00003b371c69cda6a764c1ee320cc84797dbc",""
"CENSUS","pby/bialik/על-ספרים-ואישים-במקרא-4177","m4177","","PACKET_A_URL_PATH","rebuild-c0-w/source-cache/active-token-streams/benyehuda-raw/pass/pby-bialik-4177-5424fbd832.json","37b45c461a908e915675ba34826411a3ed63611a496ef69fae0f156fd9951979",""
