clicked_surface_form,normalized_form,occurrence_count,best_confidence_any_claim,safe_min_confidence,safe_claim_ids,safe_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes
אִבָּא,אבא,1,0,60,,,,,,unresolved,No lexical entry yet.
אַבָּא,אבא,2,0,60,,,,,,unresolved,No lexical entry yet.
אֲבָהָן,אבהנ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבָהַתְהוֹן,אבהתהונ,1,0,60,,,,,,unresolved,No lexical entry yet.
אַבְהָתְכוֹן,אבהתכונ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבָהָתָנָא,אבהתנא,1,0,60,,,,,,unresolved,No lexical entry yet.
אַבְרָהָם,אברהמ,1,93,60,claim-28aa65d98e7cc783,Avraham | Abraham,Wikidata Lexeme,L74978,CC0,safe_claims_min60,
אַגְרָא,אגרא,1,0,60,,,,,,unresolved,No lexical entry yet.
אֱדוֹמָאֵי,אדומאי,1,0,60,,,,,,unresolved,No lexical entry yet.
אִדְכַּרוּ,אדכרו,1,0,60,,,,,,unresolved,No lexical entry yet.
אוֹ,או,2,99,60,claim-5b593ec441dbbbb7,or,Project-authored function word table,project-function-word:o-or,project-authored / CC0,safe_claims_min60,
אוּלְפָן,אולפנ,1,0,60,,,,,,unresolved,No lexical entry yet.
אוֹצָרָא,אוצרא,1,0,60,,,,,,unresolved,No lexical entry yet.
אוֹרְחָא,אורחא,2,0,60,,,,,,unresolved,No lexical entry yet.
אוֹרְחָן,אורחנ,1,0,60,,,,,,unresolved,No lexical entry yet.
אוֹרַיְתָא,אוריתא,2,0,60,,,,,,unresolved,No lexical entry yet.
אוֹרַיְתִי,אוריתי,1,0,60,,,,,,unresolved,No lexical entry yet.
אָח,אח,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אַחְסַנְתֵּיהּ,אחסנתיה,1,0,60,,,,,,unresolved,No lexical entry yet.
אִינוּן,אינונ,1,0,60,,,,,,unresolved,No lexical entry yet.
אַיְתוּ,איתו,1,0,60,,,,,,unresolved,No lexical entry yet.
אֵכָא,אכא,1,0,60,,,,,,unresolved,No lexical entry yet.
אֱלָהָא,אלהא,4,0,60,,,,,,unresolved,No lexical entry yet.
אַלְהֵינָא,אלהינא,1,0,60,,,,,,unresolved,No lexical entry yet.
אַלְהֵיתוּן,אלהיתונ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֱלָהֵן,אלהנ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲלוּטִנֵיהּ,אלוטניה,1,0,60,,,,,,unresolved,No lexical entry yet.
אֵלִיָה,אליה,1,93,60,claim-d90a010f04c3e663,tail fat,Wikidata Lexeme,L75457,CC0,safe_claims_min60,
אִם,אמ,4,99,60,claim-1bc657aa7254fe12,if | whether,Project-authored function word table,project-function-word:im,project-authored / CC0,safe_claims_min60,
אֲמִיר,אמיר,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲמַר,אמר,27,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אָמְרִין,אמרינ,3,0,60,,,,,,unresolved,No lexical entry yet.
אֲמַרְתּוּן,אמרתונ,1,0,60,,,,,,unresolved,No lexical entry yet.
אָן,אנ,2,0,60,,,,,,unresolved,No lexical entry yet.
אֲנָא,אנא,11,0,60,,,,,,unresolved,No lexical entry yet.
אֲנַחְנָא,אנחנא,1,0,60,,,,,,unresolved,No lexical entry yet.
אֱנָשׁ,אנש,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אַסְגִינָא,אסגינא,1,0,60,,,,,,unresolved,No lexical entry yet.
אַסְהִיד,אסהיד,1,0,60,,,,,,unresolved,No lexical entry yet.
אַף,אפ,3,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אֲפַגַר,אפגר,1,0,60,,,,,,unresolved,No lexical entry yet.
אַפֵּיכוֹן,אפיכונ,1,0,60,,,,,,unresolved,No lexical entry yet.
אַפִּין,אפינ,2,0,60,,,,,,unresolved,No lexical entry yet.
אֲפִיסוּ,אפיסו,1,0,60,,,,,,unresolved,No lexical entry yet.
אַפָּךְ,אפכ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶפְתַּח,אפתח,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲקַבֵּל,אקבל,2,0,60,,,,,,unresolved,No lexical entry yet.
אַרְגֵזְנָא,ארגזנא,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲרֵי,ארי,17,0,60,,,,,,unresolved,No lexical entry yet.
אַרְמְלָא,ארמלא,1,0,60,,,,,,unresolved,No lexical entry yet.
אַרְעָא,ארעא,1,0,60,,,,,,unresolved,No lexical entry yet.
אַשְׁנֵיתִי,אשניתי,1,0,60,,,,,,unresolved,No lexical entry yet.
אִשְׁתְּכַח,אשתכח,1,0,60,,,,,,unresolved,No lexical entry yet.
אַתְּ,את,1,99,60,claim-2993a3e12ef702c9,direct-object marker | with,Project-authored function word table,project-function-word:et,project-authored / CC0,safe_claims_min60,
אָתָא,אתא,1,0,60,,,,,,unresolved,No lexical entry yet.
