clicked_surface_form,normalized_form,occurrence_count,best_confidence_any_claim,safe_min_confidence,safe_claim_ids,safe_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes
אָ֭ב,אב,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אָבֹא־בָ֝֗ם,אבא־במ,1,0,60,,,,,,unresolved,No lexical entry yet.
אָבַ֖ד,אבד,1,0,60,,,,,,unresolved,No lexical entry yet.
אָבַ֣ד,אבד,1,0,60,,,,,,unresolved,No lexical entry yet.
אֹ֭בֵד,אבד,1,0,60,,,,,,unresolved,No lexical entry yet.
אֹבֵֽד׃,אבד׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אָבְד֥וּ,אבדו,2,0,60,,,,,,unresolved,No lexical entry yet.
אִבַּ֣דְתָּ,אבדת,1,0,60,,,,,,unresolved,No lexical entry yet.
אָבַ֥דְתִּי,אבדתי,1,0,60,,,,,,unresolved,No lexical entry yet.
אָב֣וֹא,אבוא,2,0,60,,,,,,unresolved,No lexical entry yet.
אָב֑וֹא,אבוא,1,0,60,,,,,,unresolved,No lexical entry yet.
אָב֗וֹא,אבוא,1,0,60,,,,,,unresolved,No lexical entry yet.
אָבֽוֹא׃,אבוא׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אֵבֽוֹשׁ׃,אבוש׃,2,0,60,,,,,,unresolved,No lexical entry yet.
אֲבוֹתָ֑יו,אבותיו,1,95,60,claim-58154ed166e9bedd,father | in a literal and immediate | figurative and remote application | chief | (fore-) father(-less) | × patrimony | principal. Compare names in 'Abi-'.,OpenScriptures HebrewLexicon,H1,CC BY 4.0,safe_claims_min60,
אֲבֽוֹתֵיכֶ֑ם,אבותיכמ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבוֹתֵ֥ינוּ,אבותינו,1,95,60,claim-58154ed166e9bedd,father | in a literal and immediate | figurative and remote application | chief | (fore-) father(-less) | × patrimony | principal. Compare names in 'Abi-'.,OpenScriptures HebrewLexicon,H1,CC BY 4.0,safe_claims_min60,
אֲב֘וֹתֵ֤ינוּ,אבותינו,1,95,60,claim-58154ed166e9bedd,father | in a literal and immediate | figurative and remote application | chief | (fore-) father(-less) | × patrimony | principal. Compare names in 'Abi-'.,OpenScriptures HebrewLexicon,H1,CC BY 4.0,safe_claims_min60,
אֲ֭בוֹתָם,אבותמ,1,95,60,claim-58154ed166e9bedd,father | in a literal and immediate | figurative and remote application | chief | (fore-) father(-less) | × patrimony | principal. Compare names in 'Abi-'.,OpenScriptures HebrewLexicon,H1,CC BY 4.0,safe_claims_min60,
אֶבְחׇנְךָ֨,אבחנכ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶבְטָ֑ח,אבטח,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶבְטַח־בּֽוֹ׃,אבטח־בו׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶבְטַח־בָּֽךְ׃,אבטח־בכ׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶבְטָֽח׃,אבטח׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבִ֣י,אבי,1,0,60,,,,,,unresolved,No lexical entry yet.
אָ֣בִי,אבי,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶבְי֑וֹן,אביונ,3,0,60,,,,,,unresolved,No lexical entry yet.
אֶבְי֣וֹן,אביונ,2,0,60,,,,,,unresolved,No lexical entry yet.
אֶבְיֽוֹן׃,אביונ׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶ֝בְיוֹנֶ֗יהָ,אביוניה,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶבְי֫וֹנִ֥ים,אביונימ,1,95,60,claim-02667ffaf814ffdd,destitute | beggar | needy | poor (man).,OpenScriptures morphHB,H34,CC BY 4.0,safe_claims_min60,
אֶבְיוֹנִ֣ים,אביונימ,1,95,60,claim-02667ffaf814ffdd,destitute | beggar | needy | poor (man).,OpenScriptures morphHB,H34,CC BY 4.0,safe_claims_min60,
אָבִֽיךְ׃,אביכ׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבִימֶ֑לֶךְ,אבימלכ,1,0,60,,,,,,unresolved,No lexical entry yet.
אָ֝בִ֗ינָה,אבינה,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶבְיֹנִֽים׃,אבינימ׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אַבִּ֥יעָה,אביעה,1,0,60,,,,,,unresolved,No lexical entry yet.
אַבִּירֵ֖י,אבירי,1,0,60,,,,,,unresolved,No lexical entry yet.
אַבִּ֣ירֵי,אבירי,1,0,60,,,,,,unresolved,No lexical entry yet.
אַבִּירִ֑ים,אבירימ,1,0,60,,,,,,unresolved,No lexical entry yet.
אַבִּירִ֨ים,אבירימ,1,0,60,,,,,,unresolved,No lexical entry yet.
אַ֭בִּירִים,אבירימ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבִירָֽם׃,אבירמ׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶ֭בֶן,אבנ,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אֲבַ֫קֵּ֥שׁ,אבקש,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבַקֵּֽשׁ׃,אבקש׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבַקְשָׁ֖ה,אבקשה,1,0,60,,,,,,unresolved,No lexical entry yet.
אֵ֭בֶר,אבר,1,93,60,claim-b1b4f460d891c843,"organ, collection of tissues joined as a structural unit that serves a common function | organ",Wikidata Lexeme,L63650,CC0,safe_claims_min60,
אַבְרָ֫הָ֥ם,אברהמ,1,93,60,claim-28aa65d98e7cc783,Avraham | Abraham,Wikidata Lexeme,L74978,CC0,safe_claims_min60,
אַבְרָהָ֣ם,אברהמ,1,93,60,claim-28aa65d98e7cc783,Avraham | Abraham,Wikidata Lexeme,L74978,CC0,safe_claims_min60,
אֶבְרָֽח׃,אברח׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבָרֵ֗ךְ,אברכ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבָרֵ֥ךְ,אברכ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבָרֵ֑ךְ,אברכ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבָרְכָ֣ה,אברכה,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אֲבָרְכֶ֑ךָּ,אברככ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבָרֶכְךָ֣,אברככ,1,0,60,,,,,,unresolved,No lexical entry yet.
אַבְשָׁל֬וֹם,אבשלומ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲ֭בֹתָיו,אבתיו,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲ֭בֹתֶיךָ,אבתיכ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲבֹתֵ֑ינוּ,אבתינו,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲגַדֵּ֑עַ,אגדע,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶגּֽוֹף׃,אגופ׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אָג֣וּרָה,אגורה,1,0,60,,,,,,unresolved,No lexical entry yet.
אַגִּ֑יד,אגיד,1,0,60,,,,,,unresolved,No lexical entry yet.
אַגִּ֥יד,אגיד,1,0,60,,,,,,unresolved,No lexical entry yet.
אַגִּ֣יד,אגיד,1,0,60,,,,,,unresolved,No lexical entry yet.
אַגִּֽיד׃,אגיד׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אַגִּ֥ידָה,אגידה,1,0,60,,,,,,unresolved,No lexical entry yet.
אָ֝גִ֗ילָה,אגילה,1,0,60,,,,,,unresolved,No lexical entry yet.
אָגִ֥ילָה,אגילה,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲגַם־מָ֑יִם,אגמ־מימ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶ֝דְאַ֗ג,אדאג,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲדַבֵּ֑ר,אדבר,2,0,60,,,,,,unresolved,No lexical entry yet.
אֲדַבֵּֽר׃,אדבר׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲדַבְּרָה־נָּ֖א,אדברה־נא,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶדַּדֵּ֗ם,אדדמ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֱ֭דוֹם,אדומ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֱד֗וֹם,אדומ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲד֣וֹן,אדונ,1,93,60,claim-5ebc0ab69c89e8a5,mister,Wikidata Lexeme,L63673,CC0,safe_claims_min60,
אָד֣וֹן,אדונ,2,93,60,claim-5ebc0ab69c89e8a5,mister,Wikidata Lexeme,L63673,CC0,safe_claims_min60,
אָ֭דוֹן,אדונ,1,93,60,claim-5ebc0ab69c89e8a5,mister,Wikidata Lexeme,L63673,CC0,safe_claims_min60,
אֲֽדוֹנֵיהֶ֗ם,אדוניהמ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲדוֹנֵ֣ינוּ,אדונינו,1,0,60,,,,,,unresolved,No lexical entry yet.
אַדִּ֗יר,אדיר,1,93,60,claim-58c9c3bb9278ca8b,huge,Wikidata Lexeme,L204378,CC0,safe_claims_min60,
אַדִּ֖יר,אדיר,1,93,60,claim-58c9c3bb9278ca8b,huge,Wikidata Lexeme,L204378,CC0,safe_claims_min60,
אַדִּירִ֣ים,אדירימ,1,93,60,claim-58c9c3bb9278ca8b,huge,Wikidata Lexeme,L204378,CC0,safe_claims_min60,
אַדִּירִ֑ים,אדירימ,1,93,60,claim-58c9c3bb9278ca8b,huge,Wikidata Lexeme,L204378,CC0,safe_claims_min60,
אֲדַלֶּג־שֽׁוּר׃,אדלג־שור׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אָ֭דָם,אדמ,5,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אָ֝דָ֗ם,אדמ,2,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אָדָ֗ם,אדמ,2,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אָ֤דָֽם,אדמ,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אָדָ֑ם,אדמ,3,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אָדָ֣ם,אדמ,6,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אָדָֽם׃,אדמ׃,17,0,60,,,,,,unresolved,No lexical entry yet.
אֲדָמָֽה׃,אדמה׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲדָמֽוֹת׃,אדמות׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אַדְמַ֥ת,אדמת,1,93,60,claim-91ed238e2d3c7cee,red,Wikidata Lexeme,L63672,CC0,safe_claims_min60,
אַדְמָתָֽם׃,אדמתמ׃,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲ֝דֹנָ֗י,אדני,8,0,60,,,,,,unresolved,No lexical entry yet.
אֲדֹנָ֣י,אדני,5,0,60,,,,,,unresolved,No lexical entry yet.
אֲדֹנָי֮,אדני,3,0,60,,,,,,unresolved,No lexical entry yet.
