clicked_surface_form,normalized_form,occurrence_count,best_confidence_any_claim,safe_min_confidence,safe_claim_ids,safe_rendering_options,safe_source_names,safe_source_ids,safe_licenses,export_status,notes
אֲבָהָתְכוֹן,אבהתכונ,1,0,60,,,,,,unresolved,No lexical entry yet.
אִבֵּיהּ,אביה,1,0,60,,,,,,unresolved,No lexical entry yet.
אִבֵּיהוֹן,אביהונ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֶבֶן,אבנ,1,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אֱגוֹרָא,אגורא,1,0,60,,,,,,unresolved,No lexical entry yet.
אֱגוֹרֵיהוֹן,אגוריהונ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֱדוֹם,אדומ,1,0,60,,,,,,unresolved,No lexical entry yet.
אוֹ,או,1,99,60,claim-5b593ec441dbbbb7,or,Project-authored function word table,project-function-word:o-or,project-authored / CC0,safe_claims_min60,
אוּלְפַן,אולפנ,2,0,60,,,,,,unresolved,No lexical entry yet.
אָוֶן,אונ,1,93,60,claim-7072d56cfed376a5,"power, ability, strength",Wikidata Lexeme,L63777,CC0,safe_claims_min60,
אוֹנֶס,אונס,1,0,60,,,,,,unresolved,No lexical entry yet.
אוֹנָסָא,אונסא,1,0,60,,,,,,unresolved,No lexical entry yet.
אוֹסִיף,אוסיפ,2,0,60,,,,,,unresolved,No lexical entry yet.
אוֹצְרֵיהוֹן,אוצריהונ,1,0,60,,,,,,unresolved,No lexical entry yet.
אוֹצְרִין,אוצרינ,1,0,60,,,,,,unresolved,No lexical entry yet.
אוֹרַיְתָא,אוריתא,3,0,60,,,,,,unresolved,No lexical entry yet.
אִזְדַמָנוּ,אזדמנו,1,0,60,,,,,,unresolved,No lexical entry yet.
אֱזֵל,אזל,2,0,60,,,,,,unresolved,No lexical entry yet.
אָזְלִין,אזלינ,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲחָד,אחד,2,65,60,,,,,,claims_below_safe_min60,No strict claim >=60%.
אֲחוּהִי,אחוהי,1,0,60,,,,,,unresolved,No lexical entry yet.
אֲחְזְיַנִי,אחזיני,1,0,60,,,,,,unresolved,No lexical entry yet.
אַחְזְיַנִי,אחזיני,2,0,60,,,,,,unresolved,No lexical entry yet.
אַחְזְיַנַי,אחזיני,1,0,60,,,,,,unresolved,No lexical entry yet.
