"book","ref","token_id","token_index","hebrew_token","normalized","approved_definition","definition_status","definition_gate","override_status","override_reason","definition_id","display_allowed","export_allowed","export_status"
"Leviticus","Leviticus 1:1","leviticus-001-001","1","ויקרא","ויקרא","","no","not_in_definition_ledger","none","","","false","false","not_approved"
"Leviticus","Leviticus 1:1","leviticus-001-002","2","אל","אל","","no","not_in_definition_ledger","none","","","false","false","not_approved"
"Leviticus","Leviticus 1:1","leviticus-001-003","3","משה","משה","","no","not_in_definition_ledger","none","","","false","false","not_approved"
"Leviticus","Leviticus 1:1","leviticus-001-004","4","וידבר","וידבר","","no","not_in_definition_ledger","none","","","false","false","not_approved"
"Leviticus","Leviticus 1:1","leviticus-001-005","5","יהוה","יהוה","","no","not_in_definition_ledger","none","","","false","false","not_approved"
"Leviticus","Leviticus 1:1","leviticus-001-006","6","אליו","אליו","","no","not_in_definition_ledger","none","","","false","false","not_approved"
"Leviticus","Leviticus 1:1","leviticus-001-007","7","מאהל","מאהל","","no","not_in_definition_ledger","none","","","false","false","not_approved"
"Leviticus","Leviticus 1:1","leviticus-001-008","8","מועד","מועד","","no","not_in_definition_ledger","none","","","false","false","not_approved"
"Leviticus","Leviticus 1:1","leviticus-001-009","9","לאמר","לאמר","","no","not_in_definition_ledger","none","","","false","false","not_approved"
