work_id,work_title,clicked_surface_form,normalized_form,hebrew_lemma_or_form,transliteration,status,confidence,confidence_note,strict_renderings,breakdown,source_name,source_id,source_url,license,license_url,attribution_requirements,occurrence_count,ref_examples,notes,not_a_translation
orot,Orot,אנו,אנו,אנו,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",we,,Project-authored function word table,project-function-word:anu,local:project-function-word-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,86,,common Hebrew function word Project-maintained grammar/function-word rule. No external dictionary text imported.,true
orot,Orot,אע״פ,אע״פ,אע״פ,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",although | even though,אף על פי = although / even though,Project-authored abbreviation table,project-abbreviation:af-al-pi,local:project-abbreviation-table,project-authored / CC0,local:project-abbreviation-table,No attribution required by license; source retained for provenance.,20,,Project-maintained abbreviation expansion. No external dictionary text imported.,true
orot,Orot,אשר,אשר,אשר,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",that | which | who,,Project-authored function word table,project-function-word:asher,local:project-function-word-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,344,,common Hebrew function word Project-maintained grammar/function-word rule. No external dictionary text imported.,true
orot,Orot,את,את,את,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",direct-object marker | with,,Project-authored function word table,project-function-word:et,local:project-function-word-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,1295,,common Hebrew function word Project-maintained grammar/function-word rule. No external dictionary text imported.,true
orot,Orot,באלהות,באלהות,אלהות,,Strict Hebrew,94,"94% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",in divinity | with divinity | by divinity | in godhood | with godhood | by godhood,ב־ = in / with / by | אלהות = divinity / godhood,Project scoped technical term table,project-technical:orot:elohut,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,4,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,באלהות,באלהות,אלהות,,Strict Hebrew,95,"95% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",divinity | godhood,,Project scoped technical term table,project-technical:orot:elohut,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,4,,scoped project technical term Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,בזוהמא,בזוהמא,זוהמא,,Strict Hebrew,94,"94% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",in filth | with filth | by filth | in pollution | with pollution | by pollution,ב־ = in / with / by | זוהמא = filth / pollution,Project scoped technical term table,project-technical:orot:zuhama,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,1,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,בזוהמא,בזוהמא,זוהמא,,Strict Hebrew,95,"95% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",filth | pollution,,Project scoped technical term table,project-technical:orot:zuhama,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,1,,scoped project technical term Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,בחי׳,בחי׳,בחי׳,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",aspect | category | mode,בחינה / בחינת = aspect / category / mode,Project-authored abbreviation table,project-abbreviation:bechina,local:project-abbreviation-table,project-authored / CC0,local:project-abbreviation-table,No attribution required by license; source retained for provenance.,1,,Project-maintained abbreviation expansion. No external dictionary text imported.,true
orot,Orot,בין,בינ,בין,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",between | among,,Project-authored function word table,project-function-word:bein,local:project-function-word-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,84,,common Hebrew function word Project-maintained grammar/function-word rule. No external dictionary text imported.,true
orot,Orot,במחשבה,במחשבה,מחשבה,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",in thought | with thought | by thought | in thinking | with thinking | by thinking,ב־ = in / with / by | מחשבה = thought / thinking / idea / contemplation,Project scoped technical term table,project-technical:orot:machshavah,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,5,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,במחשבה,במחשבה,מחשבה,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",thought | thinking | idea | contemplation,,Project scoped technical term table,project-technical:orot:machshavah,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,5,,scoped project technical term Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,בנטיות,בנטיות,נטיות,,Strict Hebrew,94,"94% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",in tendencies | with tendencies | by tendencies | in inclinations | with inclinations | by inclinations,ב־ = in / with / by | נטיות = tendencies / inclinations,Project scoped technical term table,project-technical:orot:netiyot,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,1,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,בנטיות,בנטיות,נטיות,,Strict Hebrew,95,"95% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",tendencies | inclinations,,Project scoped technical term table,project-technical:orot:netiyot,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,1,,scoped project technical term Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,בנטיותיה,בנטיותיה,נטיות,,Strict Hebrew,94,"94% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",in her tendencies | in its tendencies | with her tendencies | with its tendencies | by her tendencies | by its tendencies | in her inclinations | in its inclinations,ב־ = in / with / by | נטיות = tendencies / inclinations | ־יה = her / its,Project scoped technical term table,project-technical:orot:netiyot,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,1,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,בנטיותיה,בנטיותיה,נטיות,,Strict Hebrew,95,"95% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",tendencies | inclinations,,Project scoped technical term table,project-technical:orot:netiyot,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,1,,scoped project technical term Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,בנטיותיו,בנטיותיו,נטיות,,Strict Hebrew,94,"94% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",in his tendencies | in its tendencies | with his tendencies | with its tendencies | by his tendencies | by its tendencies | in his inclinations | in its inclinations,ב־ = in / with / by | נטיות = tendencies / inclinations | ־יו = his / its,Project scoped technical term table,project-technical:orot:netiyot,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,1,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,בנטיותיו,בנטיותיו,נטיות,,Strict Hebrew,95,"95% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",tendencies | inclinations,,Project scoped technical term table,project-technical:orot:netiyot,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,1,,scoped project technical term Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,בסגולות,בסגולות,סגולות,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",with qualities | with properties | in qualities | by qualities,בִּ־ = in / with / by | סְגֻלוֹת = qualities / properties / special qualities,Project scoped technical term table,project-technical:orot:segulot,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,1,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,בסגולות,בסגולות,סגולות,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",quality | property | special quality | distinctive quality | treasured quality,,Project scoped technical term table,project-technical:orot:segulot,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,1,,scoped project technical term Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,בִּסְגֻלוֹת,בסגלות,סגולות,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",with qualities | with properties | in qualities | by qualities,בִּ־ = in / with / by | סְגֻלוֹת = qualities / properties / special qualities,Project scoped technical term table,project-technical:orot:segulot,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,1,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,בִּסְגֻלוֹת,בסגלות,סגולות,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",quality | property | special quality | distinctive quality | treasured quality,,Project scoped technical term table,project-technical:orot:segulot,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,1,,scoped project technical term Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,בעקבתא,בעקבתא,בעקבתא,,Strict Aramaic,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",in the heel | in the footsteps | in the end-period,ב־ = in / with / by | עקבתא = heel / footstep / end-period,Project-authored Aramaic grammar table,project-aramaic:be-ikveta,local:project-aramaic-grammar-table,project-authored / CC0,local:project-aramaic-grammar-table,No attribution required by license; source retained for provenance.,4,,Project-maintained Aramaic grammar/common-form row. No external dictionary text imported.,true
orot,Orot,ג״כ,ג״כ,ג״כ,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",also | likewise,גם כן = also / likewise,Project-authored abbreviation table,project-abbreviation:gimel-kaf,local:project-abbreviation-table,project-authored / CC0,local:project-abbreviation-table,No attribution required by license; source retained for provenance.,49,,Project-maintained abbreviation expansion. No external dictionary text imported.,true
orot,Orot,ד״ה,ד״ה,ד״ה,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",opening words | comment beginning,דיבור המתחיל = opening words / comment beginning,Project-authored abbreviation table,project-abbreviation:dibbur-hamatchil,local:project-abbreviation-table,project-authored / CC0,local:project-abbreviation-table,No attribution required by license; source retained for provenance.,1,,Project-maintained abbreviation expansion. No external dictionary text imported.,true
orot,Orot,דלא,דלא,דלא,,Strict Aramaic,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",that not | which does not | without,ד־ = of / that / which | לא = not,Project-authored Aramaic grammar table,project-aramaic:dela,local:project-aramaic-grammar-table,project-authored / CC0,local:project-aramaic-grammar-table,No attribution required by license; source retained for provenance.,1,,Project-maintained Aramaic grammar/common-form row. No external dictionary text imported.,true
orot,Orot,דמשיחא,דמשיחא,דמשיחא,,Strict Aramaic,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",of the Messiah | of Mashiach,ד־ = of | משיחא = Messiah / Mashiach,Project-authored Aramaic grammar table,project-aramaic:de-meshicha,local:project-aramaic-grammar-table,project-authored / CC0,local:project-aramaic-grammar-table,No attribution required by license; source retained for provenance.,16,,Project-maintained Aramaic grammar/common-form row. No external dictionary text imported.,true
orot,Orot,האידיאה,האידיאה,אידיאה,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",idea,,Project scoped technical term table,project-technical:orot:idea,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,65,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,האידיאות,האידיאות,אידיאה,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",idea,,Project scoped technical term table,project-technical:orot:idea,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,9,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,האידיאלי,האידיאלי,אידיאל,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",ideal,,Project scoped technical term table,project-technical:orot:ideal,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,6,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,האידיאליה,האידיאליה,אידיאל,,Strict Hebrew,94,"94% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",the her ideal | the its ideal,ה־ = the | אידיאל = ideal | ־יה = her / its,Project scoped technical term table,project-technical:orot:ideal,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,1,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,האידיאליה,האידיאליה,אידיאל,,Strict Hebrew,95,"95% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",ideal,,Project scoped technical term table,project-technical:orot:ideal,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,1,,scoped project technical term Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,האידיאליות,האידיאליות,אידיאליות,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",ideality | ideal qualities,,Project scoped technical term table,project-technical:orot:idealiyut,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,3,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,האידיאלים,האידיאלימ,אידיאל,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",ideal,,Project scoped technical term table,project-technical:orot:ideal,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,10,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,האידיאלית,האידיאלית,אידיאל,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",ideal,,Project scoped technical term table,project-technical:orot:ideal,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,11,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,האלהות,האלהות,אלהות,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",divinity | godhood,,Project scoped technical term table,project-technical:orot:elohut,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,32,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,האלהיות,האלהיות,אלהיות,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",divine | godly,,Project scoped technical term table,project-technical:orot:elohiyot,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,7,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,האלהיים,האלהיימ,אלהיים,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",divine | godly,,Project scoped technical term table,project-technical:orot:elohiyim,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,11,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,האלהית,האלהית,אלהית,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",divine | godly,,Project scoped technical term table,project-technical:orot:elohit,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,171,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,הדתית,הדתית,דתית,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",religious,,Project scoped technical term table,project-technical:orot:datit,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,11,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,ההיסתורי,ההיסתורי,היסטורי,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",historical,,Project scoped technical term table,project-technical:orot:histori,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,5,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,ההיסתוריה,ההיסתוריה,היסטוריה,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",history,,Project scoped technical term table,project-technical:orot:historia,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,5,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,ההיסתורית,ההיסתורית,היסטורי,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",historical,,Project scoped technical term table,project-technical:orot:histori,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,5,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,ההשקפה,ההשקפה,השקפה,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",outlook | perspective,,Project scoped technical term table,project-technical:orot:hashkafah,local:project-technical-term-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,6,,Project-authored scoped technical term row. Short lexical renderings only; no external dictionary prose imported.,true
orot,Orot,הוא,הוא,הוא,,Strict Hebrew,99,"99% deterministic export assurance from HUD status, match method, source layer, context role, and homograph/noise guards.",he | it | that is,,Project-authored function word table,project-function-word:hu,local:project-function-word-table,project-authored / CC0,https://creativecommons.org/publicdomain/zero/1.0/,No attribution required by license; source retained for provenance.,463,,common Hebrew function word Project-maintained grammar/function-word rule. No external dictionary text imported.,true
